"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"IL6 JAK STAT3 SIGNALING",0.00663166620613429,0.0636639955788892,0.297232921999731,-0.410265816481348,-1.6673632031668,51,"CD38;HMOX1;IRF9;PTPN2;STAT2;IL2RG;STAT1;SOCS3;IL12RB1;MYD88;BAK1;IL4R;CCR1;STAT3","CD56_dim_CD16__KLRC2__NK","Not significant"
"INFLAMMATORY RESPONSE",0.0153403643336529,0.0920421860019175,0.208826601974224,-0.303521894372864,-1.42099194470086,107,"LY6E;IRF7;GPR183;IFITM1;EIF2AK2;KLF6;SERPINE1;RHOG;SELL;CD82;SLC31A1;TNFSF10;CCL5;PDE4B;CHST2;NMI;GCH1;RGS1","CD56_dim_CD16__KLRC2__NK","Not significant"
"INTERFERON ALPHA RESPONSE",1.15949678408249e-16,2.78279228179798e-15,1.04762648849882,-0.636075317487964,-2.90468180681591,91,"UBE2L6;ISG15;IFI44L;PARP9;LY6E;LGALS3BP;MX1;IRF9;IRF7;CD74;OAS1;PSME2;IFITM1;IFI44;STAT2;PSMB8;NUB1;RSAD2;SAMD9;EIF2AK2;USP18;PSMB9;IFI35;EPSTI1;OASL;SAMD9L;ISG20;PSME1;TRIM21;PARP12;SELL;GBP4;PARP14;TRAFD1;SP110;DHX58;IFITM2;TAP1;NMI;CNP;IFITM3;RNF31;WARS1;IL4R;PLSCR1;MVB12A;IRF2;OGFR;IFI27;CMPK2;TRIM25;HELZ2;TMEM140","CD56_dim_CD16__KLRC2__NK","Down with age"
"INTERFERON GAMMA RESPONSE",3.21666818445609e-24,1.54400072853892e-22,1.27903397725049,-0.591831751985097,-3.00264425844398,175,"CD38;UBE2L6;ISG15;IFI44L;LY6E;LGALS3BP;MX1;IRF9;IRF7;RBCK1;CD74;PTPN2;JAK2;RNF213;GPR18;PSME2;CIITA;IFI44;STAT2;OAS2;PSMB8;XAF1;KLRK1;RSAD2;EIF2AK2;USP18;PSMB9;IFI35;MVP;PML;EPSTI1;PSMB2;CASP4;OASL;STAT1;SAMD9L;NLRC5;ISG20;OAS3;PSME1;TRIM21;PARP12;SOCS3;TNFSF10;GBP4;SLAMF7;MX2;PARP14;CCL5;TRAFD1;SP110;PSMB10;IRF5;DHX58;PDE4B;IFITM2;ITGB7;MYD88;TAP1;NMI;GCH1;TNFAIP3;ARID5B;IFITM3;NCOA3;RNF31;LYSMD2;WARS1;IL4R;STAT3;PLSCR1;VAMP5;SAMHD1;CD69;IRF2;HLA-DMA;IFIT1;OGFR;IFI27;HLA-B;VAMP8;XCL1;CMPK2;TRIM25;AUTS2;HELZ2","CD56_dim_CD16__KLRC2__NK","Down with age"
"KRAS SIGNALING DN",0.3276740237691,0.603420707299053,0.0398752096349173,-0.251954947011099,-1.07096312648553,62,"IFI44L;MX1;RSAD2;COQ8A;NUDT11;SNN;RYR1;CHST2;KMT2D;C5;TENT5C","CD56_dim_CD16__KLRC2__NK","Not significant"
"KRAS SIGNALING UP",0.25288072251635,0.5277510730776,0.0485460071652527,-0.239540132896008,-1.10269691653751,96,"NIN;FCER1G;ENG;PSMB8;IL2RG;TRIB2;SPRY2;ADAM8;CD37;ETS1;TNFAIP3;VWA5A;MMD;CBR4;PTCD2;CTSS;LAT2;H2BC3;TRAF1;MAP3K1;ERO1A;CBX8","CD56_dim_CD16__KLRC2__NK","Not significant"
"MITOTIC SPINDLE",0.780721118469463,0.814665514924657,0.0278021069074921,-0.176384294432544,-0.889495798694474,171,"NIN;CENPF;CYTH2;CLASP1;STAU1;TRIO;KIF5B;ARF6;ROCK1;ATG4B;LMNB1;PRC1;YWHAE;TOP2A;TLK1;NCK1;EPB41;SSH2;FBXO5;RASA1;MAP1S;WASF2;NET1;CEP250;SPTAN1","CD56_dim_CD16__KLRC2__NK","Not significant"
"MTORC1 SIGNALING",0.932437932437932,0.932437932437932,0.00973284212875176,0.169625313790239,0.783620718421668,187,"SYTL2;HMGCS1;BTG2;GBE1;FGL2;LDLR;EBP;TOMM40;FADS1;SC5D;NFKBIB;SKAP2;SQLE;MCM4;PPP1R15A;GCLC;NUP205;INSIG1;SLC2A1;SSR1;CTH;GMPS;STARD4;P4HA1;UFM1;FADS2;HPRT1;DDX39A;BUB1;NHERF1;PSMD14;DHFR;FKBP2;PIK3R3;PNP;GGA2;TCEA1;XBP1;UCHL5;ASNS;MCM2;PSMC2;RRP9;NUFIP1","CD56_dim_CD16__KLRC2__NK","Not significant"
"MYC TARGETS V1",0.0813638124757846,0.260364199922511,0.0986244904449457,-0.232167382840339,-1.20031424633299,198,"HSPD1;GSPT1;PSMB2;HSPE1;VBP1;RNPS1;PWP1;PSMC4;PRDX3;SERBP1;TUFM;LSM2;PSMA4;PSMB3;STARD7;PSMA1;KPNA2;MRPS18B;YWHAE;EIF3J;RAD23B;EPRS1;CAD;CTPS1;HDAC2;TXNL4A;TCP1;SYNCRIP;CCT2;COPS5;PCBP1;PSMC6;PSMD8;EIF3B;SNRPD1;RACK1;MYC;COX5A;UBE2L3;EIF4G2;EIF2S1;TYMS;PRPS2;NDUFAB1;PSMA2;CCT3;HNRNPD;EIF2S2;ETF1;LDHA;C1QBP;SNRPG;SNRPB2;PGK1;BUB3;NPM1;PABPC4;HNRNPR;PABPC1","CD56_dim_CD16__KLRC2__NK","Not significant"
"MYC TARGETS V2",0.755277777777778,0.80562962962963,0.0236115418208963,-0.205795833985692,-0.849646630870064,54,"HSPD1;BYSL;HSPE1;IPO4;UNG;PES1","CD56_dim_CD16__KLRC2__NK","Not significant"
"MYOGENESIS",0.683372992266508,0.762834968111451,0.0156488552422566,0.214142470376667,0.889333499295448,89,"CLU;SVIL;LARGE1;IGFBP7;SGCD;GNAO1;PRNP;COL6A2;MAPRE3;LAMA2;ITGB1;DMPK;PKIA;SORBS3;CRAT;KIFC3;ADCY9;RB1;WWTR1;PDLIM7;PFKM","CD56_dim_CD16__KLRC2__NK","Not significant"
"NOTCH SIGNALING",0.420076833138467,0.650441548085368,0.0248921706416246,0.332174318833811,1.03233360531834,22,"TCF7L2;PRKCA;FBXW11;MAML2;LFNG;NOTCH2;SAP30","CD56_dim_CD16__KLRC2__NK","Not significant"
"OXIDATIVE PHOSPHORYLATION",6.87615043074028e-09,1.10018406891845e-07,0.761460801445585,-0.398200214112341,-2.05871033236648,198,"NDUFB4;NDUFA3;HADHB;ATP5MC2;COX6B1;IDH2;NDUFS7;MRPS12;NDUFB8;UQCR10;ATP5F1B;ATP5F1C;ATP6V0B;PRDX3;COX7B;BCKDHA;NDUFA9;BDH2;ECH1;MTRF1;SLC25A12;CPT1A;MRPL35;CYB5A;ATP5MF;NDUFB3;ECHS1;VDAC2;FH;TIMM50;DECR1;NDUFC2;NDUFA2;PDHA1;UQCRC1;ACAA1;DLST;ETFA;NDUFB2;ATP6V1F;IMMT;MRPS15;PMPCA;COX10;SURF1;MTX2;NDUFA7;TIMM17A;ATP5PB;MDH1;IDH1;SLC25A6;ATP6V1D;ATP5F1A;ATP6V1H;NDUFS3;ATP5PO;UQCRH;COX6C;ATP5MC1;SLC25A20;COX5A;PDP1;NDUFAB1;ACAA2;ECI1;UQCRC2;HSPA9;COX7A2;ATP5F1E;TIMM13;TOMM22;ATP5MC3;COX15;OXA1L;ACAT1;LDHA;AIFM1;ATP5PF;SLC25A5","CD56_dim_CD16__KLRC2__NK","Down with age"
"P53 PATHWAY",0.851626297577855,0.869746006036958,0.0114092054682663,0.183051666632039,0.830209435891122,162,"JUN;IER5;BTG2;CYFIP2;SAT1;NDRG1;ACVR1B;IER3;CEBPA;RAD51C;TP63;RXRA;FOXO3;SOCS1;PPP1R15A;RPS12;ZNF365;S100A4;HEXIM1;PLK2;F2R;PTPRE;FAM162A;CDK5R1;TSC22D1;DDB2;CCND2;MXD1;RB1;PERP;KIF13B;CTSF;FUCA1;RETSAT;CCP110","CD56_dim_CD16__KLRC2__NK","Not significant"
"PEROXISOME",0.451103160405486,0.656150051498889,0.0341757981801189,-0.222193720235843,-0.997983078410885,83,"IDH2;MVP;NUDT19;YWHAH;ECH1;ALDH9A1;GSTK1;EHHADH;SLC27A2;TOP2A;ACOT8;SLC35B2;ACAA1;CTPS1;ACSL5;MSH2;IDH1","CD56_dim_CD16__KLRC2__NK","Not significant"
"PI3K AKT MTOR SIGNALING",0.048683404776485,0.179754109943945,0.113681552791533,-0.28897012303726,-1.32314238658645,92,"STAT2;CAMK4;IL2RG;AP2M1;ARPC3;ARF1;MYD88;AKT1S1;PPP1CA;ACTR2;FASLG;NCK1;CSNK2B;DAPP1;MAPK1;PIN1;TRAF2;RIT1;RPS6KA1;PFN1;TSC2;UBE2D3;UBE2N;ATF1","CD56_dim_CD16__KLRC2__NK","Not significant"
"PROTEIN SECRETION",0.157798723016114,0.398649405514394,0.0616934711125078,-0.262048244122269,-1.18376230701648,86,"GNAS;COPE;AP2M1;SEC24D;ICA1;ARF1;SGMS1;CD63;STX16;ARFGAP3;USO1;COPB2;MAPK1;SNAP23;AP2S1;NAPA;COPB1;SCRN1;TSG101;ATP7A;ATP6V1H;TMX1;ADAM10;AP1G1;NAPG;BNIP3;ARCN1;YKT6;ERGIC3;RAB14;TMED10","CD56_dim_CD16__KLRC2__NK","Not significant"
"REACTIVE OXYGEN SPECIES PATHWAY",0.492102396514161,0.660027840239854,0.0307250552134108,-0.244907985482942,-0.974356971906885,46,"G6PD;NDUFB4;SBNO2;LSP1;ERCC2;IPCEF1;LAMTOR5;PDLIM1;HMOX2;PTPA;FES","CD56_dim_CD16__KLRC2__NK","Not significant"
"SPERMATOGENESIS",0.194891640866873,0.467739938080495,0.0380226568364937,0.30542982049392,1.18292879866176,60,"PEBP1;IP6K1;SPATA6;CSNK2A2;MLF1;GSTM3;JAM3;POMC;MLLT10;BRAF;TTK;GMCL1;BUB1;RPL39L;ARL4A;SIRT1;DBF4;SEPTIN4;PARP2;IDE;IFT88;CLPB;COIL;RFC4;TOPBP1;CCT6B;LPIN1","CD56_dim_CD16__KLRC2__NK","Not significant"
"TGF BETA SIGNALING",0.531007137192704,0.68887412392567,0.0203381828911095,0.262664865139351,0.960094316659325,45,"RAB31;SLC20A1;BMPR1A;SMAD3;ID1;PPP1R15A;PPM1A;THBS1","CD56_dim_CD16__KLRC2__NK","Not significant"
"TNFA SIGNALING VIA NFKB",0.0314938684503902,0.151170568561873,0.0949835566636969,0.302134485239965,1.35999852947166,153,"DNAJB4;JUN;CD83;IER5;NFKBIA;PHLDA1;BTG2;LDLR;IL23A;SMAD3;IFIT2;SAT1;FOSB;DUSP1;NR4A1;IER3;B4GALT5;MSC;KYNU;ZC3H12A;KLF2;IER2;PPP1R15A;IL18;KDM6B;SOD2;PLK2;SLC16A6;IL6ST;BCL2A1;PTPRE;BIRC3;FOSL1;EGR1;SLC2A6;TSC22D1;PNRC1;MXD1;TANK;CCNL1;EIF1;IL15RA;NFKB2;PDLIM5;NFKBIE;PLAUR;CCRL2;TGIF1;RCAN1;KLF9;CD44","CD56_dim_CD16__KLRC2__NK","Not significant"
"UNFOLDED PROTEIN RESPONSE",0.364566677326511,0.603420707299053,0.0402297996453422,-0.222039237431003,-1.03815147704206,106,"CNOT2;NFYA;SEC11A;DCP2;KIF5B;ATP6V0D1;SHC1;DDX10;LSM1;DNAJA4;HYOU1;PARN;EXOSC4;EIF4EBP1;CXXC1;EXOSC1;IFIT1;WFS1;BANF1;DCTN1;ERO1A;ERN1","CD56_dim_CD16__KLRC2__NK","Not significant"
"UV RESPONSE DN",0.0125869983710943,0.0863108459732183,0.15627914647544,0.36010113091872,1.50448117783732,93,"NR1D2;LDLR;BMPR1A;SMAD3;PRKCA;ID1;CITED2;DUSP1;PRKCE;RXRA;WDR37;PHF3;AKT3;INSIG1;BCKDHB;CDKN1B;MIOS;NOTCH2;KIT;MAPK14;MT1E;PTEN;SCAF8;ARHGEF9;SCN8A;PDLIM5;PIK3R3;SLC7A1;MAP2K5;NIPBL;DYRK1A;MGLL;ACVR2A;PDGFRB;TENT4A;ATRN;TGFBR2;ERBB2;TGFBR3;CDK13;DBP","CD56_dim_CD16__KLRC2__NK","Not significant"
"UV RESPONSE UP",0.378475629702323,0.605561007523716,0.0398947010447969,-0.217391747973815,-1.03031727206181,115,"CDC34;HMOX1;MARK2;TST;TAP1;GCH1;BAK1;PPAT;STARD3;NXF1;CNP;CLTB;AP2S1;ACAA1;BSG;PPP1R2;ATP6V1F;RPN1;FKBP4;ARRB2;TFRC;CASP3;BID;EIF2S3;GRINA","CD56_dim_CD16__KLRC2__NK","Not significant"
"WNT BETA CATENIN SIGNALING",0.327746260959257,0.603420707299053,0.0378166850142061,-0.299826846959942,-1.08046461274338,30,"DLL1;TCF7;LEF1;JAG1;HDAC2;NOTCH1;FRAT1;RBPJ;MYC;NCSTN","CD56_dim_CD16__KLRC2__NK","Not significant"
"XENOBIOTIC METABOLISM",0.54681376106837,0.690712119244257,0.0185600051766358,0.223741751620482,0.961546898847754,111,"PTGDS;ETFDH;CYFIP2;AKR1C3;ENTPD5;ARPP19;KYNU;GCLC;SERTAD1;GSS;ESR1;GABARAPL1;BLVRB;PEMT;HPRT1;NDRG2;PDLIM5;IRF8;RETSAT;SAR1B;SLC46A3;ARG2;HACL1;MTHFD1;GART;AHCY;FAH;PC","CD56_dim_CD16__KLRC2__NK","Not significant"
"ADIPOGENESIS",0.0474295190713101,0.0929618573797678,0.119991298354729,-0.255373807581694,-1.25069514913506,171,"IMMT;YWHAG;ATP1B3;PTGER3;HADH;ACLY;COQ5;UBQLN1;BCKDHA;RMDN3;AIFM1;PFKL;RTN3;TALDO1;CHUK;LPCAT3;RETSAT;GADD45A;ESYT1;UCP2;PDCD4;PRDX3;STOM;COQ9;ECH1;SLC19A1;SLC5A6;UQCRC1;UCK1;CAT;IDH3G;UQCR10;REEP5;PFKFB3;MAP4K3;RAB34;ECHS1;HIBCH;PEX14;ACOX1;STAT5A;TST;ENPP2;DDT;DECR1;CS;PIM3;AK2;JAGN1;BCL6;ABCA1;ABCB8;SUCLG1;IDH1;SQOR;BCL2L13;MDH2;GPD2;SLC66A3;NMT1;DBT;COX8A","CD56_dim_CD16__NK","Not significant"
"ALLOGRAFT REJECTION",1.73061353516889e-06,1.21142947461823e-05,0.643551836150722,-0.382259975242406,-1.86586754483458,167,"TRAT1;IRF7;JAK2;IL2RG;CD79A;STAT1;GZMB;EIF3A;FYB1;TAP1;TAP2;CCND2;FASLG;ETS1;WAS;BRCA1;NCR1;TRAF2;EIF3J;UBE2D1;ELF4;LY86;CD7;IRF8;LYN;CD74;PTPRC;CD3G;RIPK2;PSMB10;FGR;CD96;GPR65;HLA-DRA;CSK;EIF5A;IL16;CCL4;BCL3;CD4;TLR2;IKBKB;IRF4;WARS1;DEGS1;KLRD1;CD40LG;SIT1;AARS1;CTSS","CD56_dim_CD16__NK","Down with age"
"ANDROGEN RESPONSE",0.970027666769136,0.970027666769136,0.0110317644059308,0.170116685343616,0.6933566540275,87,"ADAMTS1;ABCC4;CDC14B;FADS1;DHCR24;HMGCS1;ANKH;MAK;PDLIM5;PA2G4;RRP12;DNAJB9;SAT1;CDK6;INSIG1;HERC3;APPBP2;HMGCR;ELOVL5;SELENOP;PIAS1;NDRG1;MYL12A;PGM3;INPP4B","CD56_dim_CD16__NK","Not significant"
"ANGIOGENESIS",0.363796443035746,0.434781114847599,0.0282764277273184,0.384175489893931,1.07739636867533,16,"S100A4;TIMP1","CD56_dim_CD16__NK","Not significant"
"APICAL JUNCTION",0.530527563722584,0.590814786872878,0.0193220780175963,0.223514262053361,0.965358218796996,128,"SORBS3;CTNNA1;AKT3;PIK3CB;THBS3;ZYX;BAIAP2;RRAS;CTNND1;JAM3;CDH4;NLGN3;PALS1;NRTN;CD99;NLGN2;CD274;PKD1;PLCG1;PARD6G;MYL9;SGCE;AMIGO2;RSU1;TGFBI;LIMA1;WASL;MYL12B;INSIG1","CD56_dim_CD16__NK","Not significant"
"APICAL SURFACE",0.169590643274854,0.268062629692511,0.0527683194655535,-0.352227217154715,-1.23734139671136,30,"IL2RG;BRCA1;APP;LYN;CD160;AFAP1L2;B4GALT1;GATA3;MAL;AKAP7","CD56_dim_CD16__NK","Not significant"
"APOPTOSIS",0.0220264317180617,0.0534753604476006,0.172450317477257,-0.286518744310367,-1.3582278526465,136,"CD38;PTK2;TOP2A;TAP1;CCND2;LEF1;FASLG;GCH1;PPP2R5B;TIMP2;BRCA1;GSR;DFFA;ADD1;ISG20;ROCK1;APP;SATB1;HMOX1;CASP4;CASP9;CASP2;CTNNB1;HMGB2;VDAC2;RETSAT;GADD45A;FDXR;GPX1;PDCD4;SPTAN1;CDK2;CASP6;BAX;MCL1;PSEN2;WEE1;BID;CASP7;BTG3;TNFSF10;DDIT3;CASP3;IFITM3;PAK1;GNA15;PRF1;IRF1","CD56_dim_CD16__NK","Not significant"
"BILE ACID METABOLISM",0.095592799503414,0.173483228728418,0.0563335007829073,0.318757806941809,1.27965170031079,79,"NR3C2;PEX1;ABCA3;PEX16;ABCA5;PHYH;FADS1;APOA1;PFKM;DHCR24;SOD1;PEX13;CYP46A1;HACL1;ABCD3","CD56_dim_CD16__NK","Not significant"
"CHOLESTEROL HOMEOSTASIS",0.319712689545092,0.403132570578782,0.0288315581564155,0.281406223516042,1.08365173976195,63,"ACSS2;ALDOC;ERRFI1;SREBF2;SQLE;PCYT2;LDLR;SC5D;TMEM97;HMGCS1","CD56_dim_CD16__NK","Not significant"
"COAGULATION",0.211645962732919,0.305019181585678,0.0363246982246538,0.288506231623628,1.15605207194499,78,"TIMP1;CPQ;CTSO;CTSH;LRP1;CFH;APOA1;MST1;PRSS23;F8;C2;CAPN5;A2M;ISCU;GSN;KLF7;DUSP14;ANXA1;S100A13;CTSV;CTSK;PROS1;MMP11;PLG","CD56_dim_CD16__NK","Not significant"
"COMPLEMENT",0.00839251129761136,0.0241901796225269,0.285313392143872,-0.291387245210815,-1.40715122935303,154,"GNB4;IRF7;PLSCR1;JAK2;PREP;GZMB;PLA2G4A;LAP3;WAS;TIMP2;CALM3;TNFAIP3;DOCK10;USP15;CASP10;RHOG;PIK3CG;CASP4;PDP1;PSMB9;GP9;XPNPEP1;APOBEC3F;CASP9;LYN;FCER1G;CTSB;RABIF;ERAP2;PPP2CB;GNGT2;GNG2;PPP4C;KCNIP2;GNB2;SERPINE1;GP1BA;CD40LG;CTSS;DUSP5;FYN;CASP7;PIM1;HSPA5;GATA3;RNF4;CASP3;DUSP6;HSPA1A;IRF1;PLEK","CD56_dim_CD16__NK","Down with age"
"DNA REPAIR",0.00957854406130268,0.0247025610002017,0.265216893779997,-0.297228112995047,-1.41845441802465,144,"CMPK2;PDE6G;RFC3;SRSF6;PCNA;ZWINT;TYMS;RALA;ADA;HPRT1;POLA1;RFC5;NELFCD;TAF6;POLR2A;RAD51;POLH;SAC3D1;PDE4B;POLR2G;PRIM1;CANT1;VPS37B;VPS28;ELL;POM121;POLD1;ELOA;RAE1;REV3L;GTF3C5;POLR2H;DGCR8;POLD3;DUT;DDB1;POLD4;SSRP1;NELFB;ARL6IP1;AK1;POLB;RPA3;RFC2;SDCBP;POLR2J;LIG1;ALYREF;ERCC4;RAD52;NME1;RBX1;TARBP2;DCTN4;ITPA;NPR2;GMPR2;GTF2F1","CD56_dim_CD16__NK","Down with age"
"E2F TARGETS",2.26949077273076e-29,3.70683492879357e-28,1.40995143033448,-0.602706936198124,-3.02195652312028,200,"HMGA1;NASP;CENPE;LBR;KIF18B;CKS1B;SMC4;SPAG5;KIF4A;AURKB;TACC3;SMC6;MELK;KIF2C;TOP2A;CKS2;H2AZ1;RFC3;PCNA;CHEK2;KPNA2;BIRC5;LMNB1;RRM2;GINS1;E2F8;EZH2;MKI67;BRCA1;DLGAP5;CTPS1;UNG;BARD1;CDK1;SPC24;DIAPH3;CDKN3;MCM5;DNMT1;SLBP;GSPT1;TUBG1;MYBL2;PSIP1;ESPL1;H2AX;CDCA8;MTHFD2;ORC6;NBN;DEPDC1;UBE2T;SPC25;ATAD2;RPA1;CDC20;HMGB3;MAD2L1;TUBB;USP1;CCNB2;CDC25A;CDCA3;HMMR;DSCC1;HNRNPD;CIT;TK1;ASF1B;HMGB2;PLK4;STMN1;PLK1;DCK;RAN;MCM4;PSMC3IP;MCM2;DEK;IPO7;BRMS1L;XRCC6;JPT1;ZW10;BUB1B;NCAPD2;BRCA2;ING3;MSH2;POLD1;MCM6;UBE2S;RBBP7;XPO1;POLD3;WEE1;GINS3;RAD21;RNASEH2A;DUT;TRIP13;CCNE1;RACGAP1;TMPO;PMS2;RAD51AP1;SSRP1;CENPM;HELLS;SMC1A;MCM3;SRSF2;DCLRE1B;MYC;MCM7;DCTPP1;PRIM2;RANBP1;PPM1D;TCF19;RPA3;RFC2;AK2","CD56_dim_CD16__NK","Down with age"
"EPITHELIAL MESENCHYMAL TRANSITION",0.00300797112347721,0.011337737311568,0.326351610990907,0.376052872672503,1.5821038105033,106,"TIMP1;IGFBP3;ENO2;LAMA2;MAGEE1;LOXL1;PLOD3;RHOB;LRP1;SGCB;VIM;GLIPR1;ADAM12;JUN;COL5A3;CD59;PFN2;COL6A2;MYL9;SDC4;IGFBP2;TPM1;COPA;PCOLCE;CADM1;PVR;PLAUR;TGFBI;SAT1;CRLF1","CD56_dim_CD16__NK","Up with age"
"ESTROGEN RESPONSE EARLY",0.349436392914654,0.428059581320451,0.0257685151832717,0.241359716211215,1.05262235434088,135,"SVIL;BCL2;KAZN;RAB31;ABCA3;SNX24;DYNLT3;ADCY9;ASB13;ABAT;RPS6KA2;MINDY1;GAB2;TOB1;EGR3;MYBL1;PRSS23;MAPT;BLVRB;MAST4;MYBBP1A;MREG;PODXL;RRP12","CD56_dim_CD16__NK","Not significant"
"ESTROGEN RESPONSE LATE",0.0445131375579598,0.0908809891808346,0.119566417816168,-0.27640847170156,-1.30449178890598,129,"IDH2;JAK2;CD9;CLIC3;TOP2A;UGDH;PTGER3;STIL;JAK1;RBBP8;TSPAN13;SLC27A2;HPRT1;FKBP4;CDC6;ISG20;OPN3;CDC20;SLC1A4;PPIF;PLK4;NRIP1;AFF1;PDCD4;ZFP36;GINS2;XRCC3;KIF20A;KLF4;RNASEH2A;ADD3;MYB;BTG3;IGFBP4;SLC29A1;SLC7A5;DNAJC1;TST;PRKAR2B;EEIG1;FARP1;ITPK1;DUSP2","CD56_dim_CD16__NK","Not significant"
"FATTY ACID METABOLISM",0.177054263565891,0.271114341085271,0.0586531910294576,-0.24019966129957,-1.1338083364168,130,"UBE2L6;ACSS1;HADHB;H2AZ1;UGDH;HADH;CPT1A;NTHL1;NBN;PSME1;ADSL;METAP1;ALDH9A1;HSPH1;HSP90AA1;CRYZ;RETSAT;CPOX;SMS;ECH1;PDHB;KMT5A;ACAA1;MIF;D2HGDH;HSD17B4;IDH3G;TP53INP2;YWHAH;ECHS1;HIBCH;ACOX1;FH;LDHA;MDH1;ACOT8;DECR1;NCAPH2;SUCLG1;EHHADH;IDH1;MDH2;GPD2;PCBD1;ACADVL;CEL;NSDHL;HSD17B10","CD56_dim_CD16__NK","Not significant"
"G2M CHECKPOINT",1.39942245649762e-29,3.42858501841917e-28,1.40995143033448,-0.615755701622542,-3.07261729085166,194,"H2BC12;HMGA1;NUP50;RBM14;NUMA1;NASP;CENPE;FBXO5;KNL1;LIG3;E2F3;LBR;CKS1B;SMC4;KIF4A;AURKB;TACC3;CENPF;KIF15;KIF2C;TOP2A;CKS2;H2AZ1;KIF11;KPNA2;ODF2;STIL;NUSAP1;BIRC5;LMNB1;TPX2;EZH2;MKI67;NEK2;BARD1;KIF23;CDK1;POLQ;PML;E2F2;TLE3;CDKN3;PRC1;NDC80;MCM5;BUB1;GSPT1;MYBL2;CHMP1A;CDC6;TROAP;ESPL1;MAP3K20;H2AX;UBE2C;ORC6;MNAT1;PBK;CCNA2;HSPA8;HNRNPU;CDC20;HMGB3;MAD2L1;UPF1;CCNB2;TTK;CDC25A;RAD54L;HMMR;HNRNPD;KIF5B;TRAIP;PLK4;RAD23B;STMN1;PLK1;NSD2;TOP1;CDC45;MCM2;JPT1;H2AZ2;BCL3;BRCA2;DTYMK;CDC7;KIF20B;HMGN2;KMT5A;EXO1;MCM6;GINS2;ATRX;UBE2S;XPO1;RAD21;E2F1;SMC2;DR1;RACGAP1;TMPO;SMC1A;CCNF;MCM3;SRSF2;EWSR1;SLC12A2;MYC;CUL1;SLC7A5;PRIM2;CCNT1","CD56_dim_CD16__NK","Down with age"
"GLYCOLYSIS",0.0229180116204003,0.0534753604476006,0.171214318379654,-0.275244027590025,-1.32676846068382,153,"HDLBP;NASP;CHST12;RBCK1;PGM2;CHST2;CDK1;PSMC4;FKBP4;ISG20;MED24;DEPDC1;ME2;TKTL1;ALDH9A1;FUT8;HMMR;SLC16A3;HK2;STMN1;TALDO1;CHPF;EFNA3;PPP2CB;COPB2;TGFA;CASP6;MIF;GCLC;KIF20A;GMPPA;IRS2;TPI1;PGK1;AGRN;ENO1;B4GALT1;VEGFA;HSPA5;CLN6;HS2ST1;ALG1;POLR3K;LDHA;GALK2;MDH1;G6PD;DPYSL4","CD56_dim_CD16__NK","Not significant"
"HEDGEHOG SIGNALING",0.108375573256095,0.189657253198166,0.0665778123685814,-0.395219161089238,-1.32366089928845,25,"ADGRG1;PML;TLE3;UNC5C;TLE1;MYH9;DPYSL2;RASA1;VEGFA","CD56_dim_CD16__NK","Not significant"
"HEME METABOLISM",0.514851485148515,0.586691227262261,0.0335635533983774,-0.201233724417332,-0.979939139245499,165,"ACP5;PPP2R5B;MBOAT2;E2F2;DAAM1;USP15;CTNS;ADD1;RNF123;DCAF11;RANBP10;LPIN2;VEZF1;HTRA2;CTSB;TOP1;CPOX;MAP2K3;PSMD9;UCP2;NR3C1;NEK7;ATG4A;MARK3;NARF;H4C3;GCLC;GYPC;NCOA4;FBXO7;CAT;RBM5","CD56_dim_CD16__NK","Not significant"
"HYPOXIA",0.479090776628297,0.558939239399679,0.0206152745158868,0.224604513967861,0.989304828148875,145,"LARGE1;S100A4;ALDOC;IGFBP3;ENO2;FAM162A;BCL2;IER3;CDKN1B;ERRFI1","CD56_dim_CD16__NK","Not significant"
"IL2 STAT5 SIGNALING",0.560290716881401,0.610094336159747,0.0319289469770344,-0.197530480848375,-0.962611709472049,166,"GBP4;PLSCR1;DENND5A;CCND2;DCPS;GUCY1B1;IL1RL1;CDC6;IRF8;LCLAT1;PLAGL1;MAPKAPK2;PRKCH;HK2;IGF1R;ST3GAL4;TTC39B;GPR65;F2RL2;TNFSF11;GALM;ALCAM;AMACR;PDCD2L;IKZF2;IRF4;HUWE1;NCOA3;MAP3K8;SLC39A8;AHCY;SNX14;SLC2A3;CAPG;CCNE1;PIM1;EOMES;TNFSF10;CASP3;MYC;PLEC;IFITM3;ITGAE","CD56_dim_CD16__NK","Not significant"
"IL6 JAK STAT3 SIGNALING",0.00774779588565322,0.023727624899813,0.269842314478839,-0.377280952285612,-1.57859098413693,64,"CD38;STAT2;IL2RG;STAT1;CD9;IRF9;PTPN2;BAK1;HMOX1;ITGA4;MYD88;STAT3","CD56_dim_CD16__NK","Down with age"
